tile,0,0,grass_world,6,12,0
tile,1,0,grass_world,7,11,0
tile,2,0,grass_world,1,1,0
tile,3,0,grass_world,1,1,0
tile,4,0,grass_world,1,1,0
tile,5,0,grass_world,1,1,0
tile,6,0,grass_world,4,0,1,overworld_7_6,6,6
tile,7,0,grass_world,15,0,0
tile,0,1,grass_world,7,12,0
tile,1,1,grass_world,6,5,1
tile,2,1,grass_world,4,0,1
tile,3,1,grass_world,4,0,1
tile,4,1,grass_world,4,0,1
tile,5,1,grass_world,4,0,1
tile,6,1,grass_world,4,0,1
tile,7,1,grass_world,4,0,1,overworld_6_7,1,1
tile,0,2,grass_world,7,12,0
tile,1,2,grass_world,6,4,1
tile,2,2,grass_world,7,4,1
tile,3,2,grass_world,8,5,1
tile,4,2,grass_world,7,3,1
tile,5,2,grass_world,7,4,1
tile,6,2,grass_world,7,3,1
tile,7,2,grass_world,9,4,1,overworld_6_7,1,2
tile,0,3,grass_world,7,11,0
tile,1,3,grass_world,15,4,0
tile,2,3,grass_world,5,13,0
tile,3,3,grass_world,6,13,0
tile,4,3,grass_world,7,13,0
tile,5,3,grass_world,15,4,0
tile,6,3,grass_world,15,4,0
tile,7,3,grass_world,15,4,0
tile,0,4,grass_world,15,15,1,overworld_6_5,6,4
tile,1,4,grass_world,8,11,1
tile,2,4,grass_world,9,12,1
tile,3,4,grass_world,6,12,0
tile,4,4,grass_world,7,12,0
tile,5,4,grass_world,4,1,1
tile,6,4,grass_world,4,1,1
tile,7,4,grass_world,15,4,0
tile,0,5,grass_world,15,14,1,overworld_6_5,6,5
tile,1,5,grass_world,15,14,1
tile,2,5,grass_world,8,11,1
tile,3,5,grass_world,5,11,0
tile,4,5,grass_world,7,11,0
tile,5,5,grass_world,4,1,1
tile,6,5,grass_world,6,5,1
tile,7,5,grass_world,9,5,1,overworld_6_7,1,5
tile,0,6,grass_world,4,0,1,overworld_6_5,6,6
tile,1,6,grass_world,4,0,1
tile,2,6,grass_world,13,15,1
tile,3,6,grass_world,8,11,1
tile,4,6,grass_world,8,4,1
tile,5,6,grass_world,7,2,1
tile,6,6,grass_world,4,0,1
tile,7,6,grass_world,4,0,1,overworld_6_7,1,6
tile,0,7,grass_world,2,13,0
tile,1,7,grass_world,4,0,1,overworld_5_6,1,1
tile,2,7,grass_world,13,15,1,overworld_5_6,2,1
tile,3,7,grass_world,13,13,1,overworld_5_6,3,1
tile,4,7,grass_world,15,15,1,overworld_5_6,4,1
tile,5,7,grass_world,15,15,1,overworld_5_6,5,1
tile,6,7,grass_world,11,13,1,overworld_5_6,6,1
tile,7,7,grass_world,0,13,0
